Key,Value
0,"1. Beach
2. City
3. Studio
4. School
5. Castle
6. Planetarium
7. Bakery
8. Botanical garden
9. Radio station
10. Office building
11. Cabin
12. Desert
13. Village
14. Campground
15. Sculpture park
16. Forest
17. Circus

I'm journeying towards Park"
1,"1. Cinema
2. Train station
3. Zoo
4. Ski resort

I'm proceeding to Cinema"
0,"1. Train station
2. Zoo
3. Ski resort

I'm advancing towards Cinema"
8,"1. Cemetery
2. Island
3. Cruise ship
4. Underwater cave
5. Lighthouse
6. Farmers' market
7. Hospital
8. Coffee shop
9. Planet
10. Cabin
11. Garden
12. Workshop
13. Concert hall

I'm journeying towards Coffee shop"
0,"1. Cemetery
2. Island
3. Cruise ship
4. Underwater cave
5. Lighthouse
6. Farmers' market
7. Hospital
8. Planet
9. Cabin
10. Garden
11. Workshop
12. Concert hall

I'm heading to Coffee shop"
1,"1. City
2. Factory
3. Moon
4. Cinema
5. Village
6. Airport
7. Underwater cave
8. River

I'm strolling to City"
0,"1. Factory
2. Moon
3. Cinema
4. Village
5. Airport
6. Underwater cave
7. River

I'm marching towards City"
10,"1. Lighthouse
2. Library
3. Winery
4. Factory
5. Underground
6. Cave
7. Vineyard
8. Suburb
9. Ice cream parlor
10. City
11. Cemetery
12. Forest

I'm proceeding towards City"
0,"1. Lighthouse
2. Library
3. Winery
4. Factory
5. Underground
6. Cave
7. Vineyard
8. Suburb
9. Ice cream parlor
10. Cemetery
11. Forest

I'm en route to City"
11,"1. Campground
2. Lab
3. Restaurant
4. Farm
5. Wetland
6. Volcano
7. Wildlife sanctuary
8. Castle
9. Underwater cave
10. Town
11. Farmers' market

I'm proceeding to Farmers' market"
0,"1. Campground
2. Lab
3. Restaurant
4. Farm
5. Wetland
6. Volcano
7. Wildlife sanctuary
8. Castle
9. Underwater cave
10. Town

I'm journeying to Farmers' market"
2,"1. Bookstore
2. Beach
3. Desert
4. Castle
5. Jungle

I go to Beach"
0,"1. Bookstore
2. Desert
3. Castle
4. Jungle

I'm venturing towards Beach"
11,"1. Jungle
1. Jungle
3. Ski resort
4. Jupiter
5. Factory
6. University
7. Campsite
8. Aquarium
9. Village
10. Train station
11. Shopping mall
12. Cave
13. Garden
14. Sculpture park
15. Daycare
16. Office building
17. Orchard
18. Planetarium
19. Library
20. Waterfall

I'm navigating towards Shopping mall"
0,"1. Jungle
1. Jungle
3. Ski resort
4. Jupiter
5. Factory
6. University
7. Campsite
8. Aquarium
9. Village
10. Train station
11. Cave
12. Garden
13. Sculpture park
14. Daycare
15. Office building
16. Orchard
17. Planetarium
18. Library
19. Waterfall

I'm stepping towards Shopping mall"
14,"1. Orchard
2. Winery
3. Lab
4. Rainforest
5. Jungle
6. Office building
7. Farm market
8. Factory
9. Cabin
10. Cave
11. Zoo
8. Factory
13. Sun
14. City
5. Jungle
16. Campground
17. School
18. Amusement park
19. Ice cream parlor

I'm traveling to City"
0,"1. Orchard
2. Winery
3. Lab
4. Rainforest
5. Jungle
6. Office building
7. Farm market
8. Factory
9. Cabin
10. Cave
11. Zoo
8. Factory
13. Sun
5. Jungle
15. Campground
16. School
17. Amusement park
18. Ice cream parlor

I prepare to go to City"
12,"1. Restaurant
2. Skyscraper
3. Rainforest
4. Island
5. School
6. Sculpture park
7. Winery
8. River
9. Train station
10. Radio station
11. Lake
12. Library
13. Sun
14. Jungle
15. Factory
16. Underground

I'm moving towards Library"
0,"1. Restaurant
2. Skyscraper
3. Rainforest
4. Island
5. School
6. Sculpture park
7. Winery
8. River
9. Train station
10. Radio station
11. Lake
12. Sun
13. Jungle
14. Factory
15. Underground

I'm entering Library"
7,"1. Rainforest
2. Planetarium
3. Castle
4. Gym
5. Bakery
6. Studio
7. Tea house
8. Art gallery
9. Volcano
10. Circus

I'm making a trip towards Tea house"
0,"1. Rainforest
2. Planetarium
3. Castle
4. Gym
5. Bakery
6. Studio
7. Art gallery
8. Volcano
9. Circus

I'm on the way to Tea house"
5,"1. College
2. Farm
3. Sculpture park
4. Jungle
5. Sun
6. Shopping mall
7. Coffee shop
8. University

I'm traveling towards Sun"
0,"1. College
2. Farm
3. Sculpture park
4. Jungle
5. Shopping mall
6. Coffee shop
7. University

I make my way to Sun"
1,"1. Winery
2. Underwater cave
3. Hospital
4. Observatory
5. Garden
6. Castle
7. Coffee shop
8. Library
9. Tea house
10. Cafe
11. Amusement park
12. Restaurant

I walk to Winery"
0,"1. Underwater cave
2. Hospital
3. Observatory
4. Garden
5. Castle
6. Coffee shop
7. Library
8. Tea house
9. Cafe
10. Amusement park
11. Restaurant

I visit Winery"
15,"1. Art gallery
2. Forest
3. Campsite
4. Castle
5. Cemetery
6. River
7. Volcano
8. Train station
9. Lighthouse
10. Cinema
11. Sculpture park
12. Suburb
13. Spa
14. Hospital
15. Daycare

I'm advancing to Daycare"
0,"1. Art gallery
2. Forest
3. Campsite
4. Castle
5. Cemetery
6. River
7. Volcano
8. Train station
9. Lighthouse
10. Cinema
11. Sculpture park
12. Suburb
13. Spa
14. Hospital

I'm starting for Daycare"
3,"1. Moon
2. Desert
3. City
4. College
5. Zoo

I'm about to journey to City"
0,"1. Moon
2. Desert
3. College
4. Zoo

I'm venturing to City"
5,"1. Beach
2. Haunted house
3. Shopping mall
4. Lighthouse
5. Daycare
6. Carnival
7. Town
8. Bookstore
9. Farm market
10. Bakery
11. Tea house
12. Farmers' market
13. Vineyard
14. Cruise ship
15. Planet

I'm preparing to head to Daycare"
0,"1. Beach
2. Haunted house
3. Shopping mall
4. Lighthouse
5. Carnival
6. Town
7. Bookstore
8. Farm market
9. Bakery
10. Tea house
11. Farmers' market
12. Vineyard
13. Cruise ship
14. Planet

I'm venturing to Daycare"
3,"1. Winery
2. Sculpture park
3. River
4. Art gallery
5. Mountain
6. Forest
7. Amusement park
8. Farm market
9. Tea house
10. Bakery
11. Planetarium
12. Village
13. Campsite
14. Workshop

I'm preparing to travel to River"
0,"1. Winery
2. Sculpture park
3. Art gallery
4. Mountain
5. Forest
6. Amusement park
7. Farm market
8. Tea house
9. Bakery
10. Planetarium
11. Village
12. Campsite
13. Workshop

I'm starting for River"
5,"1. University
2. Underwater cave
3. Safari park
4. Shopping mall
5. Underground
6. Historical site
7. Movie theater
8. Wildlife sanctuary
9. Rainforest
10. Tea house
11. Park

I'm venturing to Underground"
0,"1. University
2. Underwater cave
3. Safari park
4. Shopping mall
5. Historical site
6. Movie theater
7. Wildlife sanctuary
8. Rainforest
9. Tea house
10. Park

I'm marching towards Underground"
2,"1. Factory
2. Village
3. Ice cream parlor
4. River

I am en route to Village"
0,"1. Factory
2. Ice cream parlor
3. River

I'm navigating towards Village"
6,"1. Factory
2. Office
3. City
4. Planetarium
5. Town
6. Cemetery
7. Mountain
8. Airport

I'm heading to Cemetery"
0,"1. Factory
2. Office
3. City
4. Planetarium
5. Town
6. Mountain
7. Airport

I'm moving to Cemetery"
1,"1. Workshop
2. Orchard

I'm about to set off to Workshop"
0,"1. Orchard

I'm strolling to Workshop"
3,"1. River
2. Tea house
3. Park

I journey to Park"
0,"1. River
2. Tea house

I'm stepping into Park"
2,"1. Moon
2. Gym
3. Daycare
4. Movie theater
5. Garden
6. Winery

I'm navigating towards Gym"
0,"1. Moon
2. Daycare
3. Movie theater
4. Garden
5. Winery

I proceed to Gym"
12,"1. Jungle
2. Island
3. Space station
4. Forest
5. Wetland
6. Farmers' market
7. Television studio
8. Garden
9. Waterfall
10. Sculpture park
11. Cemetery
12. Studio
13. Haunted house

I'm on my way to Studio"
0,"1. Jungle
2. Island
3. Space station
4. Forest
5. Wetland
6. Farmers' market
7. Television studio
8. Garden
9. Waterfall
10. Sculpture park
11. Cemetery
12. Haunted house

I go to Studio"
4,"1. Office
2. Safari park
3. Cruise ship
4. Winery
5. Farm
6. Gym
7. Farmers' market
8. Factory
9. Circus
10. Desert
11. Campsite
12. Cave
13. Lighthouse
14. Countryside
15. Aquarium
16. Movie theater
17. Television studio
18. Ski resort
19. Castle

I journey to Winery"
0,"1. Office
2. Safari park
3. Cruise ship
4. Farm
5. Gym
6. Farmers' market
7. Factory
8. Circus
9. Desert
10. Campsite
11. Cave
12. Lighthouse
13. Countryside
14. Aquarium
15. Movie theater
16. Television studio
17. Ski resort
18. Castle

I'm navigating to Winery"
8,"1. Bakery
2. Circus
3. Botanical garden
4. Planet
5. Sculpture park
6. Safari park
7. Spa
8. Moon
9. Underground
10. Beach
11. Village
12. Castle
13. School

I take a trip to Moon"
0,"1. Bakery
2. Circus
3. Botanical garden
4. Planet
5. Sculpture park
6. Safari park
7. Spa
8. Underground
9. Beach
10. Village
11. Castle
12. School

I'm strolling towards Moon"
13,"1. Cafe
2. Office building
3. Lab
4. Waterfall
5. Airport
6. Cave
7. City
8. Historical site
9. River
10. Television studio
11. Beach
12. Ski resort
13. Underground
14. Planetarium
15. Desert
16. Restaurant

I'm setting out for Underground"
0,"1. Cafe
2. Office building
3. Lab
4. Waterfall
5. Airport
6. Cave
7. City
8. Historical site
9. River
10. Television studio
11. Beach
12. Ski resort
13. Planetarium
14. Desert
15. Restaurant

I'm setting off to Underground"
7,"1. Island
2. Jungle
3. Moon
4. Winery
5. Concert hall
6. Lighthouse
7. Garden
8. Amusement park
9. Park
10. Daycare
11. Kindergarten
12. Rainforest

I'm marching towards Garden"
0,"1. Island
2. Jungle
3. Moon
4. Winery
5. Concert hall
6. Lighthouse
7. Amusement park
8. Park
9. Daycare
10. Kindergarten
11. Rainforest

I'm marching towards Garden"
9,"1. Farm
2. Carnival
3. Shopping mall
4. Daycare
5. Countryside
6. Safari park
7. Jungle
8. Tea house
9. Movie theater
10. Jupiter
11. Kindergarten
12. Farmers' market
13. Planetarium
14. Rainforest
15. Underwater cave
16. Spa

I prepare to go to Movie theater"
0,"1. Farm
2. Carnival
3. Shopping mall
4. Daycare
5. Countryside
6. Safari park
7. Jungle
8. Tea house
9. Jupiter
10. Kindergarten
11. Farmers' market
12. Planetarium
13. Rainforest
14. Underwater cave
15. Spa

I'm marching to Movie theater"
6,"1. Coffee shop
2. Shopping mall
3. Botanical garden
4. Rainforest
5. Office building
6. Haunted house

I'm entering Haunted house"
0,"1. Coffee shop
2. Shopping mall
3. Botanical garden
4. Rainforest
5. Office building

I'm advancing towards Haunted house"
6,"1. Wetland
2. Historical site
3. Island
4. Studio
5. University
6. Museum
7. Haunted house
8. Tea house
9. Suburb
10. Ski resort
11. Farmers' market
12. Hospital
13. Train station
14. Radio station
15. Park
16. Forest
17. Zoo
18. Jupiter
19. Campground
20. Beach resort

I'm making a trip towards Museum"
0,"1. Wetland
2. Historical site
3. Island
4. Studio
5. University
6. Haunted house
7. Tea house
8. Suburb
9. Ski resort
10. Farmers' market
11. Hospital
12. Train station
13. Radio station
14. Park
15. Forest
16. Zoo
17. Jupiter
18. Campground
19. Beach resort

I'm preparing to head to Museum"
5,"1. School
2. Microbrewery
3. Library
4. Office
5. Kindergarten
6. Concert hall
7. Sun
8. Jungle
9. Village
10. Farmers' market
11. Movie theater
12. Moon
13. Jupiter
14. Gym
15. Vineyard
16. Factory
17. Planet

I'm journeying towards Kindergarten"
0,"1. School
2. Microbrewery
3. Library
4. Office
5. Concert hall
6. Sun
7. Jungle
8. Village
9. Farmers' market
10. Movie theater
11. Moon
12. Jupiter
13. Gym
14. Vineyard
15. Factory
16. Planet

I'm stepping towards Kindergarten"
4,"1. Space station
2. River
3. Workshop
4. Cinema
5. Airport
6. Lighthouse

I'm making my way towards Cinema"
0,"1. Space station
2. River
3. Workshop
4. Airport
5. Lighthouse

I am en route to Cinema"
6,"1. Wetland
2. Moon
3. Shopping mall
4. Wildlife sanctuary
5. Jupiter
6. Jungle
7. University

I'm making my way to Jungle"
0,"1. Wetland
2. Moon
3. Shopping mall
4. Wildlife sanctuary
5. Jupiter
6. University

I prepare to go to Jungle"
4,"1. Haunted house
2. Lighthouse
3. Lake
4. Winery
5. River
6. Suburb
7. Bakery
8. Gym
9. Lab
10. Island
11. Rainforest
12. Botanical garden
13. Historical site
14. Restaurant
15. Jungle
16. Cinema
17. Planetarium
18. Orchard
19. Farm
20. Forest

I'm stepping towards Winery"
0,"1. Haunted house
2. Lighthouse
3. Lake
4. River
5. Suburb
6. Bakery
7. Gym
8. Lab
9. Island
10. Rainforest
11. Botanical garden
12. Historical site
13. Restaurant
14. Jungle
15. Cinema
16. Planetarium
17. Orchard
18. Farm
19. Forest

I depart for Winery"
1,"1. Cruise ship
2. Lab

I'm making my way to Cruise ship"
0,"1. Lab

I'm proceeding to Cruise ship"
3,"1. Bookstore
2. Kindergarten
3. Art gallery
4. Desert

I'm entering Art gallery"
0,"1. Bookstore
2. Kindergarten
3. Desert

I'm venturing to Art gallery"
8,"1. Aquarium
2. Moon
3. Tea house
4. Stadium
5. Cinema
6. Desert
7. Jungle
8. Spa
9. Town
10. Radio station
11. Zoo
12. Rainforest
13. Jupiter
14. Television studio
15. Safari park

I'm marching towards Spa"
0,"1. Aquarium
2. Moon
3. Tea house
4. Stadium
5. Cinema
6. Desert
7. Jungle
8. Town
9. Radio station
10. Zoo
11. Rainforest
12. Jupiter
13. Television studio
14. Safari park

I'm making a trip to Spa"
1,"1. Amusement park
2. Shopping mall
3. Vineyard

I'm advancing towards Amusement park"
0,"1. Shopping mall
2. Vineyard

I'm journeying towards Amusement park"
1,"1. Museum
2. Airport
3. Cafe
4. Space station
5. Observatory
6. Haunted house

I'm on the path to Museum"
0,"1. Airport
2. Cafe
3. Space station
4. Observatory
5. Haunted house

I travel to Museum"
8,"1. Workshop
2. Town
3. Jupiter
4. Farmers' market
5. Radio station
6. Village
7. Lab
8. Movie theater
9. Shopping mall
10. Forest
11. Sun
10. Forest
13. Cruise ship
14. Cafe
15. Jungle
16. Underwater cave
17. Beach
18. Amusement park
19. Winery
20. Campsite

I'm making my way to Movie theater"
0,"1. Workshop
2. Town
3. Jupiter
4. Farmers' market
5. Radio station
6. Village
7. Lab
8. Shopping mall
9. Forest
10. Sun
9. Forest
12. Cruise ship
13. Cafe
14. Jungle
15. Underwater cave
16. Beach
17. Amusement park
18. Winery
19. Campsite

I'm departing towards Movie theater"
2,"1. Waterfall
2. Park
3. Observatory
4. Forest
5. Studio
6. Microbrewery
7. Vineyard
8. Beach
9. Planet
10. Beach resort

I'm venturing to Park"
0,"1. Waterfall
2. Observatory
3. Forest
4. Studio
5. Microbrewery
6. Vineyard
7. Beach
8. Planet
9. Beach resort

I'm traveling to Park"
12,"1. Library
2. Planetarium
3. Television studio
4. Factory
5. Jupiter
6. Farm market
7. Hospital
8. Campground
9. Shopping mall
10. Observatory
11. Radio station
12. Kindergarten
13. University
14. Concert hall
15. Cabin
16. Castle

I'm venturing towards Kindergarten"
0,"1. Library
2. Planetarium
3. Television studio
4. Factory
5. Jupiter
6. Farm market
7. Hospital
8. Campground
9. Shopping mall
10. Observatory
11. Radio station
12. University
13. Concert hall
14. Cabin
15. Castle

I'm en route to Kindergarten"
2,"1. Bakery
2. River
3. Tea house
4. Shopping mall
5. Farm market
6. Sculpture park
7. Town
8. Daycare
9. Office building
10. Lighthouse
11. Carnival
12. Concert hall
13. Spa
14. Forest
15. Jungle
16. Mountain
17. Skyscraper

I'm making my way to River"
0,"1. Bakery
2. Tea house
3. Shopping mall
4. Farm market
5. Sculpture park
6. Town
7. Daycare
8. Office building
9. Lighthouse
10. Carnival
11. Concert hall
12. Spa
13. Forest
14. Jungle
15. Mountain
16. Skyscraper

I'm preparing to head to River"
2,"1. Jungle
2. Bookstore
3. Cafe
4. Kindergarten
5. Winery

I'm starting to Bookstore"
0,"1. Jungle
2. Cafe
3. Kindergarten
4. Winery

I'm making my way to Bookstore"
10,"1. Wetland
2. City
3. Gym
4. Cemetery
5. Campground
6. Art gallery
7. Movie theater
8. Ski resort
9. Zoo
10. Campsite
11. Factory
12. Office building
13. Planetarium
14. Spa
15. Cafe
16. Observatory
17. Kindergarten

I'm entering Campsite"
0,"1. Wetland
2. City
3. Gym
4. Cemetery
5. Campground
6. Art gallery
7. Movie theater
8. Ski resort
9. Zoo
10. Factory
11. Office building
12. Planetarium
13. Spa
14. Cafe
15. Observatory
16. Kindergarten

I'm preparing to go to Campsite"
1,"1. Moon
2. Art gallery
3. Coffee shop

I'm venturing to Moon"
0,"1. Art gallery
2. Coffee shop

I travel to Moon"
2,"1. Office building
2. Studio
3. Beach resort
4. Cabin
5. Ice cream parlor
6. Circus
7. Cave
8. Coffee shop
9. Town
10. Gym
11. Tea house
12. Planetarium
13. Amusement park
14. Carnival
15. Desert
16. Radio station
17. Farm
18. Village
19. Office

I'm entering Studio"
0,"1. Office building
2. Beach resort
3. Cabin
4. Ice cream parlor
5. Circus
6. Cave
7. Coffee shop
8. Town
9. Gym
10. Tea house
11. Planetarium
12. Amusement park
13. Carnival
14. Desert
15. Radio station
16. Farm
17. Village
18. Office

I'm departing for Studio"
4,"1. Moon
2. Bookstore
3. Desert
4. Cemetery

I'm strolling to Cemetery"
0,"1. Moon
2. Bookstore
3. Desert

I'm navigating towards Cemetery"
2,"1. Hospital
2. Campground
3. Vineyard
4. Zoo
5. Farm
6. Skyscraper
7. Planet
8. Orchard
9. School
10. Haunted house
11. Stadium
12. Wetland
13. Amusement park

I travel to Campground"
0,"1. Hospital
2. Vineyard
3. Zoo
4. Farm
5. Skyscraper
6. Planet
7. Orchard
8. School
9. Haunted house
10. Stadium
11. Wetland
12. Amusement park

I'm making my way towards Campground"
9,"1. Daycare
2. Sun
3. Planet
4. Vineyard
5. Jungle
6. Aquarium
7. Countryside
8. Movie theater
9. Coffee shop
10. Botanical garden
11. Tea house
12. Underground
13. Train station
14. Campground
15. River
16. Bakery
17. Carnival
18. Farmers' market

I prepare to go to Coffee shop"
0,"1. Daycare
2. Sun
3. Planet
4. Vineyard
5. Jungle
6. Aquarium
7. Countryside
8. Movie theater
9. Botanical garden
10. Tea house
11. Underground
12. Train station
13. Campground
14. River
15. Bakery
16. Carnival
17. Farmers' market

I'm preparing to head to Coffee shop"
7,"1. Hospital
2. Daycare
3. Garden
4. Castle
5. Cave
6. Cemetery
7. Lab
8. Library

I'm stepping towards Lab"
0,"1. Hospital
2. Daycare
3. Garden
4. Castle
5. Cave
6. Cemetery
7. Library

I'm making a trip towards Lab"
5,"1. Haunted house
2. Farm market
3. Aquarium
4. University
5. Zoo
6. Lab
7. Campground
8. Winery
9. Countryside

I'm about to journey to Zoo"
0,"1. Haunted house
2. Farm market
3. Aquarium
4. University
5. Lab
6. Campground
7. Winery
8. Countryside

I'm proceeding towards Zoo"
9,"1. Train station
2. Gym
3. Rainforest
4. Haunted house
5. River
6. Office
7. Sculpture park
8. Microbrewery
9. Workshop
10. Countryside
11. Observatory
12. Jungle
13. Wildlife sanctuary
14. Castle
15. Television studio
16. Kindergarten
17. Lighthouse
18. Planetarium
19. Library
20. Hospital

I'm entering Workshop"
0,"1. Train station
2. Gym
3. Rainforest
4. Haunted house
5. River
6. Office
7. Sculpture park
8. Microbrewery
9. Countryside
10. Observatory
11. Jungle
12. Wildlife sanctuary
13. Castle
14. Television studio
15. Kindergarten
16. Lighthouse
17. Planetarium
18. Library
19. Hospital

I start for Workshop"
7,"1. City
2. Orchard
3. Zoo
4. Bakery
5. Daycare
6. Office
7. Ice cream parlor

I'm journeying to Ice cream parlor"
0,"1. City
2. Orchard
3. Zoo
4. Bakery
5. Daycare
6. Office

I'm taking a journey to Ice cream parlor"
4,"1. Tea house
2. Haunted house
3. Campground
4. Planet
5. Rainforest
6. Jungle
7. Movie theater
8. Concert hall
9. Gym
10. Cave
11. Village
12. Amusement park
13. Cinema
14. Desert
15. Skyscraper
16. Moon
17. Mountain
18. Cafe
19. Underground

I'm heading to Planet"
